Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
hanhphuc,VN,81,40,115.84.182.227,115.84.182.227,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.8-alpha (git-68475fc5c5a806eb) on Linux i686,0,0
HansFraiponts,US,694,0,173.44.37.103,173.44.37.103,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
happybunny,FR,4,1,89.93.168.86,89-93-168-86.hfc.dyn.abo.bbox.fr,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i586,0,0
HappyNewTorServer,RU,26,8,46.166.146.105,46.166.146.105,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [server],0,0
HarboringFreedom,US,1623,4,96.248.209.239,pool-96-248-209-239.nrflva.fios.verizon.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
hardlined,US,10,13,67.189.146.24,c-67-189-146-24.hsd1.ma.comcast.net,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on OpenBSD amd64,0,0
hardy,US,2031,25,38.229.70.42,torproxy03.teamcymru.net,80,43,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux i686,0,0
harriet,JP,81,7,106.187.41.116,www.tor-anonymizer.us,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
harryspojackian,US,5,6,174.52.118.143,c-174-52-118-143.hsd1.ut.comcast.net,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7  [workstation],0,0
HarryTuttle,DE,2622,25,134.147.198.10,tor-exit-relay-proxy.nds.ruhr-uni-bochum.de,9001,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
hashman,US,16,7,24.62.251.151,c-24-62-251-151.hsd1.nh.comcast.net,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
HatalaKocsog,HU,2,1,87.242.61.254,host-87-242-61-254.prtelecom.hu,8001,8030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
HattoriHanzo,US,1508,4,65.183.151.13,saito.countshockula.com,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
hawtboxx,DE,3,0,212.255.42.208,212.255.42.208,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.32 (git-877e17749725ab88) on Linux ppc,0,0
hayduke,SE,7,1,82.182.148.71,1-1-2-29a.djh.sth.bostream.se,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
hazare,US,12192,0,96.44.163.77,hazare.torservers.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
HCTOR001,US,17,19,173.255.228.169,ln-nj-001.hagan-consulting.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
hede,TR,0,0,85.107.15.65,dsl85-107-3905.ttnet.net.tr,12000,12001,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
heliportcopter,AU,0,2,59.167.251.97,ppp167-251-97.static.internode.on.net,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux i686,0,0
hell666x,UA,5,1,178.165.64.5,178-165-64-5-kh.maxnet.ua,700,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
HelloKxakep,DE,254,7,176.65.164.33,176.65.164.33,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
hellomoto,PL,0,0,85.237.180.2,2.85-237-180.tkchopin.pl,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.30 on Windows XP Dodatek Service Pack 3 [workstation] {terminal services- single user},0,0
HellyMotion,RU,0,13,188.134.4.177,188.134.4.177,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on FreeBSD i386,0,0
helperrelay,GB,12,17,178.79.179.37,li348-37.members.linode.com,9901,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
HelpfulPete,MY,26,71,124.217.225.94,124.217.225.94,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
Helsionium,AT,17,3,213.47.179.83,chello213047179083.tirol.surfer.at,9031,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [workstation],0,0
hendi0azathoth,DE,1171,0,178.63.15.200,bitkings.com,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
hendi2tmp,DE,43,0,78.47.39.122,static.122.39.47.78.clients.your-server.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
herbalist,US,0,3,66.255.216.217,66.255.216.217,443,None,0,1,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 98 SE (A),0,0
Hermes,US,200,18,173.164.139.195,173-164-139-195-SFBA.hfc.comcastbusiness.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux armv5tel,0,0
hideaway,TR,0,1,178.233.25.118,178.233.25.118,9001,None,0,1,0,0,1,0,1,1,0,Tor 0.2.1.31 (git-e740ac08c63f68c0) on Linux x86_64,0,0
hidemyhostname,FI,2,11,77.86.197.70,kytkin.vipu.org,9090,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
higheredfail,US,2,0,174.102.132.11,cpe-174-102-132-11.wi.res.rr.com,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
Hirakim,DE,23,0,84.183.229.113,p54B7E571.dip.t-dialin.net,9031,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [domain controller],0,0
hitor,AT,3,14,88.151.74.18,ip74-18.comteam.at,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
Hogwarts,AT,51,1,86.56.192.162,cm56-192-162.liwest.at,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
hoodat,CA,0,1,198.53.116.145,d198-53-116-145.abhsia.telus.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
hoopbdadooba,GB,153,6,109.74.196.149,msws.mobell.co.uk,1986,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
HouseOfCode,GB,81,42,94.172.143.28,cpc4-harb8-2-0-cust795.perr.cable.virginmedia.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux x86_64,0,0
howfardownthefw,US,2,0,71.87.114.151,71-87-114-151.dhcp.mdsn.wi.charter.com,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux x86_64,0,0
HSHESA,BG,3,0,46.55.183.252,46.55.183.252,9201,8080,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
hsjeufh24hfj195,DE,506,10,91.206.142.10,tor-relay.j-mnet.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
hsjeufh24hfj1955,DE,1349,10,89.107.70.150,rdns.servado.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
HTOR,RO,863,23,109.163.225.203,lh17626.limehost.ro,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.31 (git-8435cd95d2acc0c2) on Linux i686,0,0
Hugin,DE,77,0,84.168.247.51,p54A8F733.dip.t-dialin.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [domain controller],0,0
humpthedog,NL,341,7,85.17.177.73,aragon.nl,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux i686,0,0
huubknops,NL,0,6,83.160.95.99,83.160.95.99,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
hxxnrx,DE,4,0,88.72.47.185,dslb-088-072-047-185.pools.arcor-ip.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
hyperion,DE,1826,3,176.9.39.122,achier.fr,9999,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
i1984,CZ,27,8,77.93.197.106,unused-ptr.vpsfree.cz,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
iaccidentlythewhole,AU,2,5,59.167.236.76,eris.404ed.org,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
IandI,US,142,3,131.215.158.132,lorde.caltech.edu,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on OpenBSD i386,0,0
ianus,DE,193,6,213.239.206.110,parttimegeeks.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
icanhazfunk,US,16,22,173.230.154.90,d1b.org,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
IcequakeNet,US,0,25,65.38.17.159,unix.icequake.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
icewall504,RU,0,0,95.25.2.126,95-25-2-126.broadband.corbina.ru,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
icnhzslwfsh,DE,0,0,217.187.0.129,dsbg-d9bb0081.pool.mediaWays.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
ictor,FR,16,7,82.239.20.174,jau31-3-82-239-20-174.fbx.proxad.net,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
icubdw2o2xipsdc,PL,7,0,83.11.170.51,acxm51.neoplus.adsl.tpnet.pl,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
identity,DE,25,0,79.140.41.70,79.140.41.70,1433,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
idideditheconfig,SE,10,60,213.89.173.127,c213-89-173-127.bredband.comhem.se,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
idideditheconfig,MD,113,3,178.17.171.5,178-17-171-5.static-host.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
idideditheconfig,GB,27,0,91.103.132.230,91.103.132.230.thdo.bogons.net,19305,24301,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
idideditheconfig,CH,113,25,84.73.35.118,84-73-35-118.dclient.hispeed.ch,443,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i586,0,0
idideditheconfig,DE,0,5,178.2.169.110,dslb-178-002-169-110.pools.arcor-ip.net,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i586,0,0
ididedittheconfig,DE,1692,0,88.198.47.103,static.88-198-47-103.clients.your-server.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
ididedittheconfig,DE,582,143,188.40.45.116,a.n.o.n.y.m.o.us,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
ididedittheconfig,NL,0,0,92.254.57.81,81-57.bbned.dsl.internl.net,10252,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux armv5tel,0,0
ididnteditheconfig,RU,583,2,95.79.41.83,dynamicip-95-79-41-83.pppoe.nn.ertelecom.ru,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
ididnteditheconfig,CA,1,5,69.165.222.57,69-165-222-57.dsl.teksavvy.com,9002,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
ididnteditheconfig,NL,41,24,83.86.112.198,535670C6.cm-6-7b.dynamic.ziggo.nl,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux armv5tel,0,0
ididnteditheconfig,US,2,2,166.70.15.14,tor-ex.it.cx,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
ididnteditheconfig0,NL,63,15,195.5.121.216,.,443,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
IDontTrustU,ES,0,17,95.18.52.41,41.52.18.95.dynamic.jazztel.es,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux armv5tel,0,0
ieditedetehconfig,RU,58,0,188.16.174.21,188.16.174.21,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
ieditedtehconfig,CZ,512,5,81.2.197.33,33.197.forpsi.net,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.3.7-alpha (git-c2d03beb65d0c820) on Linux i686,0,0
ieditedtheconfig,US,26,1,199.115.231.177,199.115.231.177,9049,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
ieditedtheconfig,DE,0,0,79.226.4.34,p4FE20422.dip0.t-ipconnect.de,9001,None,0,1,0,0,1,0,1,1,0,Tor 0.2.1.31 (git-df8aa0a7943a6364) on Linux i686,0,0
IEditTheConfigNow,FR,4895,19,94.23.229.97,ks3096078.kimsufi.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
IFONLYYOUKNEW,US,5,1,71.135.42.134,adsl-71-135-42-134.dsl.pltn13.pacbell.net,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Windows XP Service Pack 3 [workstation],0,0
IgaRyu,IT,26,27,46.105.28.137,vps18712.ovh.net,443,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [server],0,0
IgaRyu1,FR,4294,95,91.121.100.179,gaybook.it,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.5-alpha (git-45954e4a1986c1c8) on Linux x86_64,0,0
Igorzu,UA,5,1,91.124.138.185,185-138-124-91.pool.ukrtel.net,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
ihuhubhd1wya,US,22,3,173.164.219.250,173-164-219-250-SFBA.hfc.comcastbusiness.net,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
iioooee,IR,0,0,94.182.129.236,94-182-129-236.rasana.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
ILikeAGoodRumpSteak,US,386,2,69.61.14.94,tor.knobdy.org,9002,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
IllNet,US,17,3,98.250.3.26,c-98-250-3-26.hsd1.mi.comcast.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
imagineallthepeople,US,0,6,173.9.115.13,tor.bfccomputing.com,443,None,0,0,0,0,1,1,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
imhere,US,166,3,66.41.93.218,c-66-41-93-218.hsd1.mn.comcast.net,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Darwin Power Macintosh,0,0
ImhotepIsMyHero,AT,35,13,85.125.193.122,85.125.193.122.office-vienna.at,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
imperaTOR,CA,0,1,184.145.172.123,bas1-stconstant18-3096554619.dsl.bell.ca,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux armv5tel,0,0
imperator,US,228,13,64.34.167.82,deadjulius.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
india533,DE,14,0,85.25.151.174,india533.server4you.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha-dev (git-ecdea4eeafd921f0) on Linux x86_64,0,0
IndiaStar,US,0,12,208.111.45.234,indiastar.donthavedomain.com,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Indigned,FR,7,0,88.169.234.135,bre01-2-88-169-234-135.fbx.proxad.net,9032,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
indrasvargaloka,BE,49,0,213.219.154.107,213.219.154.107.adsl.dyn.edpnet.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
infornus,RU,112,34,78.111.92.195,78.111.92.195.ptspb.ru,9098,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on SunOS i86pc,0,0
infrared,UA,72,5,86.111.82.60,judgerain.la.net.ua,9009,9031,0,1,1,0,1,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [workstation],0,0
innerspace,US,44,0,64.22.125.39,mail.cybrmatt.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
INSHAME,US,74,1,206.217.138.24,24.138.217.206.host.nwnx.net,1234,19030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
integral,GB,6,11,188.221.82.86,188-221-82-86.zone12.bethere.co.uk,9443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
InTheBuff,KR,0,0,218.145.95.174,218.145.95.174,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux mips,0,0
intheforest,US,6,15,207.210.117.7,207.210.117.7,4329,4330,0,0,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
intonationhaversack,JP,6,7,106.187.34.237,li377-237.members.linode.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
Inuwashi,US,14,19,66.65.40.117,cpe-66-65-40-117.nyc.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
IowaNode,US,0,0,66.43.209.193,66.43.209.193,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
ippages,LU,10,0,212.117.170.54,v6.ippages.com,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.2.24-alpha (git-c111adb5fe757ea9) on Linux x86_64,0,0
IPv7,NL,152,5,80.101.115.170,ipv7.xs4all.nl,44477,44777,0,0,1,0,0,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux i686,0,0
iria,CA,5,25,74.116.186.120,dsl.static-186-116-74-120.electronicbox.net,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
isharing,HU,0,47,80.99.28.231,catv-80-99-28-231.catv.broadband.hu,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.1.31 (git-8435cd95d2acc0c2) on Linux armv5tel,0,0
isis,US,29,2,66.228.40.76,thunktastic.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
isoc,BG,23,0,193.200.15.187,mxr.isoc.bg,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
itpol2,DK,864,3,87.104.5.203,87-104-5-203-dynamic-customer.profibernet.dk,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
ItsJustALogin,RU,18,0,95.220.142.232,ip-95-220-142-232.bb.netbynet.ru,30011,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
iW1du4ce,US,18,10,173.255.231.9,li241-9.members.linode.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
IWannaFuck,US,2,0,97.81.109.103,97-81-109-103.dhcp.athn.ga.charter.com,40403,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
jabbercccde,DE,0,7,217.10.10.194,jabber.ccc.de,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
jackson5bavaria,DE,3,0,93.203.196.182,p5DCBC4B6.dip0.t-ipconnect.de,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
jagk,IN,2,0,120.56.168.17,120.56.168.17,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
jahbator,US,446,25,69.64.34.110,dragon242.server4you.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
jalopy,US,5294,8,149.9.0.57,149.9.0.57,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
Japko,US,23,6,70.183.24.236,wsip-70-183-24-236.oc.oc.cox.net,65535,65534,0,0,1,0,1,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows Server 2003 Service Pack 1 [server],0,0
Japnonymous,US,22,1,97.102.75.60,60.75.102.97.cfl.res.rr.com,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha on Darwin Power Macintosh,0,0
Japnonymous2,US,6,0,74.250.165.122,adsl-74-250-165-122.ard.bellsouth.net,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Windows 7 Service Pack 1 [workstation],0,0
jceaovh,FR,3578,14,91.121.85.130,ks27448.kimsufi.com,47168,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
jefOlewkia,DE,101,3,83.169.34.45,lvps83-169-34-45.dedicated.hosteurope.de,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
Jehanne,US,15,1,173.31.202.177,173-31-202-177.client.mchsi.com,700,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
jerryg,US,3,1,74.215.64.9,NW1-DSL-74-215-64-9.fuse.net,9481,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Jikan,FR,2,0,81.56.236.80,lns-bzn-47f-81-56-236-80.adsl.proxad.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
jipsee,RO,1587,7,93.115.241.2,93.115.241.2,9001,None,0,1,1,1,0,1,1,1,0,Tor 0.2.3.9-alpha (git-e44205ee6c3816b8) on Linux i686,0,0
jk66,RU,19,0,178.170.144.84,178-170-144-84.net.globatel.ru,80,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux i686,0,0
jms1,US,17,44,69.28.72.69,secure.jms1.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.32 (git-877e17749725ab88) on Linux i686,0,0
JOBA,US,5,3,74.222.254.72,74-222-254-72.dyn.kc.surewest.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
joheysupertor,SE,60,14,79.136.48.241,h-48-241.a157.priv.bahnhof.se,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.23-alpha (git-d22943410951343b) on Linux x86_64,0,0
JohnGalt,HU,1,0,79.172.242.133,133-242-webenlet.hu,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
JohnLocke,US,14,4,74.199.4.170,d199-74-170-4.try.wideopenwest.com,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Windows 7 Service Pack 1 [workstation],0,0
